Type_intervention,Description,Plage_horaire,Latitude,Longitude
Civil,Demande d'assistance,03:00-06:00,49.38581808045264,6.323832715939711
CRS,Affrontements urbains,00:00-03:00,49.14108320218259,6.0067587859654745
Civil,Médiation familiale,21:00-04:30,49.21861126852695,6.539654357125917
Pompiers,Sauvetage en hauteur,21:00-00:00,49.12260031483912,6.533191198046341
HeroX,Crime organisé,21:00-00:00,49.0166583720334,6.0363637010235545
HeroZ,Mission anti-terroriste,21:00-00:00,49.063559020855095,6.04133532918917
Gendarmerie,Surveillance de zone rurale,19h00-22h00,49.37594278174654,6.782742052311988
Civil,Nuissance sonore,00:00-03:00,49.20965903611968,6.181637358404704
BAC,Règlement de compte entre individus,19h00-22h00,49.1810294002264,6.137466767105051
Pompiers,Inondation,00:00-03:00,48.9677665061563,6.219471256734573
Civil,Problème de copropriété,21:00-00:00,49.331478464236746,6.895187223069286
Civil,Signalement d'incivilité,19h00-22h00,48.92384704301855,6.048144875042147
Douanes,Contrôle de devises,21:00-00:00,49.18851045625447,6.790681816909364
Pompiers,Incendie de véhicule,12h00-18h00,49.04801342929517,6.532953447129316
Pompiers,Fuites chimiques,12h00-18h00,49.39968248827,6.048118521360878
HeroX,Assaut terroriste,21:00-00:00,49.28477493875111,6.5502665644313804
Gendarmerie,Conflit de voisinage rural,21:00-04:30,49.186715271122495,6.444464641845377
Douanes,Blanchiment d'argent,09h00-12h00,49.23034668092106,6.831872323803835
HeroZ,Sécurisation après une prise d'otages,21:00-04:30,49.02661849876695,6.884986814322069
BAC,Port d'arme illégal,21:00-00:00,49.15299095572156,6.504429558307576
HeroX,Piratage de système sensible,00:00-03:00,48.95236544140958,6.001942722149495
Civil,Dispute conjugale,03:00-06:00,49.20123613423426,6.536472232290169
SAMU,Overdose,03:00-06:00,49.08764543078614,6.087784096029055
Pompiers,Incendie domestique,03:00-06:00,48.998435652222994,6.053880100877758
CRS,Affrontements urbains,21:00-04:30,48.94391412756397,6.800948953212905
SAMU,Arrêt cardiaque,21:00-00:00,49.053882019712965,6.8691923276536295
HeroX,Lutte contre un réseau criminel,09h00-12h00,49.25684670388245,6.1950293148715225
Police,Homicide,12h00-18h00,49.32442430435858,6.545639935723
Civil,Difficultés sociales,21:00-04:30,49.03022714741304,6.209178788996675
Pompiers,Animal dangereux,09h00-12h00,48.91703134690338,6.265729876427148
Pompiers,Effondrement de bâtiment,07h00-11h00,49.13889067198728,6.31077258805448
HeroZ,Protection d'installation sensible,21:00-04:30,49.16468407857919,6.65379643624703
HeroZ,Interception de convoyeurs dangereux,00:00-03:00,49.15212918033024,6.773317304791156
Police,Vol avec violence,21:00-00:00,49.37960364023765,6.1944440595441925
SAMU,Arrêt cardiaque,19h00-22h00,49.10040430649521,6.561933135796916
Pompiers,Incendie industriel,09h00-12h00,49.128594079554205,6.847279436863409
Pompiers,Animal dangereux,12h00-18h00,49.34268170459308,6.618036766350284
CRS,Événement sportif à risque,12h00-18h00,49.00332757522298,6.544154273732122
HeroZ,Protection d'infrastructure critique,21:00-00:00,49.0885042932659,6.835716138603285
Police,Atteinte aux biens,12h00-18h00,49.091147160143215,6.216108853965695
Civil,Tapage nocturne,00:00-03:00,49.23286885113977,6.476226020149968
CRS,Grève conflictuelle,12h00-18h00,49.184830567563054,6.144183091772087
CRS,Rassemblement illégal,21:00-00:00,49.2556847135516,6.0028747064400845
HeroY,Infiltration dans une organisation violente,21:00-04:30,49.32831742235642,6.151776421412688
Civil,Nuissance sonore,07h00-11h00,49.11288510144785,6.020706751403066
HeroX,Protection de personnalité,21:00-04:30,49.18914462785733,6.855096682451995
HeroY,Protection de témoin clé,03:00-06:00,49.29960548508491,6.224022975206016
Police,Harcèlement,09h00-12h00,49.13000781587717,6.004000872795168
Pompiers,Malaise,03:00-06:00,49.37140486779219,6.364435183327806
HeroY,Fraude financière complexe,21:00-00:00,48.92795771190699,6.526737515118519
SAMU,Allergie grave,09h00-12h00,49.19348810184364,6.376058937787108
HeroX,Crime organisé,12h00-18h00,49.31490813687946,6.591787007396844
BAC,Surveillance de quartier,21:00-04:30,49.13465080213869,6.481240495540784
CRS,Affrontements urbains,12h00-18h00,49.1664644235624,6.475280676278743
Civil,Médiation familiale,19h00-22h00,49.388895087835024,6.049629780732218
SAMU,Arrêt cardiaque,09h00-12h00,49.24794915454811,6.724816996782323
Police,Atteinte aux biens,07h00-11h00,49.37102559983655,6.160650241967793
Police,Conduite en état d'ivresse,09h00-12h00,49.05550463082587,6.09660856841032
SAMU,Coup de chaleur,12h00-18h00,49.39711236253776,6.6761245566698335
SAMU,Hypothermie,19h00-22h00,49.11462060741575,6.477964587922104
SAMU,Noyade,03:00-06:00,49.34087556573576,6.704842820373026
Pompiers,Sauvetage en hauteur,03:00-06:00,49.37313042905125,6.79260981351083
Police,Vol de voiture,21:00-00:00,49.30836027459235,6.604096409733828
Civil,Difficultés sociales,09h00-12h00,49.234202993605294,6.27453896763946
HeroZ,Protection d'installation sensible,21:00-00:00,49.32422591481856,6.84974802601021
Gendarmerie,Dégradation de biens agricoles,03:00-06:00,49.057369549732925,6.895694666276334
Gendarmerie,Surveillance de zone rurale,21:00-04:30,49.37640404032352,6.62488860894512
BAC,Port d'arme illégal,07h00-11h00,49.14568826972822,6.038295115294392
SAMU,Traumatisme grave,07h00-11h00,49.22859173341618,6.517380267098785
Civil,Signalement de maltraitance,12h00-18h00,49.15592251320009,6.279389552161441
HeroX,Enlèvement international,09h00-12h00,49.39853528266394,6.860960973798148
Civil,Nuissance sonore,21:00-00:00,49.36915422760483,6.346267849289077
SAMU,Crise d'épilepsie,09h00-12h00,49.043325774768434,6.310343629044323
Pompiers,Dégagement d'urgence,07h00-11h00,49.15052287106746,6.391922357550451
Police,Corruption,03:00-06:00,49.1527079523599,6.288848556944707
Pompiers,Arbre sur la voie publique,03:00-06:00,49.02608572578609,6.012267988820291
Gendarmerie,Recherche en milieu rural,09h00-12h00,49.18309797320028,6.71425268486579
Police,Recel,00:00-03:00,49.03484074168785,6.727527319542299
BAC,Filature,00:00-03:00,49.25056090157192,6.794147010938318
Police,Trafics illicites,03:00-06:00,49.14260499874442,6.057210654205607
HeroY,Renseignement stratégique,00:00-03:00,49.37070842373004,6.001873660644542
Police,Port d'arme illégal,00:00-03:00,48.91887993263806,6.885833501047487
Police,Agression à l'arme blanche,19h00-22h00,48.93673309881357,6.185575196337682
Gendarmerie,Conflit de voisinage rural,19h00-22h00,49.351398094786376,6.562386491158711
Police,Proxénétisme,21:00-04:30,49.22858728914066,6.196937254080088
CRS,Intervention en banlieue sensible,09h00-12h00,49.25703971874075,6.874524635031055
Police,Proxénétisme,07h00-11h00,48.959215739845845,6.580128655638256
SAMU,Malaise cardiaque,00:00-03:00,49.101551643222514,6.69326153854335
HeroX,Assaut terroriste,00:00-03:00,49.03829675555873,6.672796273998259
SAMU,Electrocution,00:00-03:00,49.04841435004976,6.314702284679863
Pompiers,Arbre sur la voie publique,19h00-22h00,49.20940466706647,6.197167927751648
SAMU,Intoxication alimentaire,03:00-06:00,48.92714541216843,6.50087502666383
Police,Harcèlement,09h00-12h00,49.34710722055338,6.17712041945083
BAC,Recherche de véhicule volé,12h00-18h00,49.30954571208718,6.007677324560758
SAMU,Allergie grave,00:00-03:00,49.07872318838473,6.598578731792522
Pompiers,Inondation,21:00-00:00,49.096746711166624,6.427076961127597
Police,Conduite en état d'ivresse,07h00-11h00,49.207689295204645,6.74205547670301
Police,Vol avec violence,12h00-18h00,49.32652070521983,6.799319278087754
Gendarmerie,Atteinte à l'environnement,00:00-03:00,49.22247088321268,6.5279336237697
Gendarmerie,Vol de tracteur,03:00-06:00,49.31897396491963,6.519011252378297
SAMU,Polytraumatisme,09h00-12h00,48.96568307303515,6.194017053596973
SAMU,AVC,21:00-04:30,49.38269699438948,6.45454546106206
Pompiers,Dégagement d'urgence,00:00-03:00,49.224946190685706,6.593863518560724
HeroZ,Protection d'infrastructure critique,21:00-00:00,49.123472097367056,6.828314731575976
Police,Règlement de compte entre individus,21:00-00:00,48.943604890080415,6.415146385278877
SAMU,Accident corporel,07h00-11h00,49.230104889973845,6.450259409037059
Pompiers,Feu de forêt,03:00-06:00,48.91727232816134,6.506966466396683
CRS,Dispersion de rassemblement,21:00-00:00,49.37043859079204,6.071396831100168
SAMU,Crise psychiatrique,07h00-11h00,49.33709269045266,6.423159413023864
CRS,Dispersion de rassemblement,12h00-18h00,49.0518584843686,6.481200149738867
HeroX,Crime organisé,07h00-11h00,49.20253995158727,6.860798634517878
Pompiers,Noyade,09h00-12h00,49.26678665802573,6.075825656437611
Douanes,Contrebande,09h00-12h00,49.29479945428304,6.64896664586416
BAC,Proxénétisme,19h00-22h00,49.16111463397554,6.306744322603385
SAMU,Arrêt cardiaque,03:00-06:00,49.00864342675695,6.399839289946753
Civil,Signalement de maltraitance,21:00-04:30,49.30056500787421,6.035188087739345
CRS,Rassemblement illégal,07h00-11h00,49.23320319211226,6.857661045084443
Gendarmerie,Vol de voiture,09h00-12h00,49.27653377024503,6.0087469792542345
SAMU,Arrêt cardiaque,09h00-12h00,49.16196857563603,6.395623489864879
Police,Viol,21:00-04:30,48.95514869958706,6.40162997620163
CRS,Émeute,12h00-18h00,48.96141790232348,6.358294117963674
BAC,Interpellation de délinquant,21:00-04:30,49.14481182467095,6.812199410930303
Civil,Conflit professionnel,03:00-06:00,49.34091589294903,6.285435276529729
CRS,Manifestation violente,19h00-22h00,49.19016564960496,6.5715570688508
Civil,Problème de copropriété,21:00-04:30,49.32934021808286,6.349896785547884
HeroX,Désamorçage d'engin explosif,21:00-04:30,49.34923825524129,6.783637922724584
Pompiers,Animal dangereux,21:00-04:30,49.210992416153786,6.145883602509144
BAC,Interpellation de délinquant,03:00-06:00,49.22371511886709,6.622241587832995
Pompiers,Inondation,07h00-11h00,49.03276504788558,6.577179249780013
HeroY,Surveillance de cible sensible,21:00-04:30,48.99594044080089,6.490152912784359
Gendarmerie,Règlement de compte entre individus,21:00-00:00,49.31044922627625,6.1761036523680986
Police,Atteinte aux biens,03:00-06:00,49.10098564953736,6.894780446828123
Police,Atteinte aux biens,12h00-18h00,49.21398838946477,6.736224359307881
CRS,Dispersion de rassemblement,21:00-04:30,49.37578801197448,6.171783643569988
Pompiers,Incendie industriel,21:00-04:30,49.17139331637596,6.268872742010641
SAMU,Accouchement inopiné,09h00-12h00,49.00197976264076,6.70361410400962
Douanes,Contrôle de marchandises dangereuses,21:00-04:30,49.00190642777029,6.607258661388845
HeroZ,Sécurisation après une prise d'otages,03:00-06:00,49.27619656846631,6.307285077510045
HeroZ,Sauvetage en milieu contaminé,03:00-06:00,49.09844107904936,6.773443369244353
SAMU,Crise d'épilepsie,21:00-00:00,49.379093550782926,6.689338637748439
BAC,Prévention de cambriolage,21:00-04:30,49.27725967333282,6.1969818697800045
Police,Corruption,07h00-11h00,49.30451004926163,6.060882401438438
Police,Blessures graves volontaires,21:00-00:00,49.04961864477379,6.740449579860099
Pompiers,Fuites chimiques,07h00-11h00,49.37093137721464,6.289562527079867
SAMU,Arrêt cardiaque,03:00-06:00,49.29652504518293,6.873023001512022
SAMU,Accouchement inopiné,19h00-22h00,48.97316810043842,6.645386323711086
HeroX,Piratage de système sensible,21:00-04:30,49.23204092592636,6.009194893789598
Civil,Problème de voirie,09h00-12h00,49.065088114823645,6.50064660344191
Pompiers,Incendie industriel,21:00-00:00,49.29542547339625,6.297054976200657
BAC,Trafics de quartier,03:00-06:00,49.25359346951536,6.042146234060385
SAMU,Urgence médicale,07h00-11h00,49.2735338968441,6.200014820854898
BAC,Trafics de quartier,07h00-11h00,49.0154248330856,6.295570227951712
Police,Vol de voiture,03:00-06:00,49.39070625579711,6.5678349023619615
Douanes,Trafic d'espèces protégées,09h00-12h00,49.29308922101194,6.692557832745038
Pompiers,Malaise,03:00-06:00,48.91575000485704,6.8518199276854
Police,Trouble à l'ordre public,00:00-03:00,49.17858543044109,6.430451738077903
SAMU,Malaise cardiaque,03:00-06:00,49.276564251577845,6.464438022736943
CRS,Manifestation violente,03:00-06:00,49.202456275063135,6.317597176705476
HeroX,Assaut terroriste,03:00-06:00,49.36196687399302,6.753499021774087
HeroY,Surveillance de cible sensible,00:00-03:00,49.26617797530612,6.287661418383848
SAMU,Arrêt cardiaque,12h00-18h00,49.05233320029644,6.754782634038894
HeroX,Règlement de compte entre gangs,07h00-11h00,49.30226060698678,6.427130872404406
Gendarmerie,Vol de voiture,12h00-18h00,49.39498134248687,6.394449778022999
Police,Extorsion,21:00-00:00,48.94937444491974,6.229457858293517
BAC,Délinquance urbaine,00:00-03:00,49.26242360802973,6.768736734674109
HeroZ,Piratage de systèmes vitaux,00:00-03:00,49.288402281608704,6.615812266713489
SAMU,Coup de chaleur,03:00-06:00,49.132201277064446,6.634161613322854
Pompiers,Incendie domestique,19h00-22h00,49.36984656181146,6.119890889237988
CRS,Affrontements urbains,21:00-04:30,49.01252715113486,6.181911629703711
Pompiers,Noyade,00:00-03:00,49.11650945589623,6.456028233837168
BAC,Recherche de véhicule volé,12h00-18h00,48.9140076505569,6.173366567257712
Police,Extorsion,07h00-11h00,49.05858737483612,6.662766750702384
CRS,Émeute,03:00-06:00,49.32363151244569,6.627883897790343
Civil,Signalement de maltraitance,07h00-11h00,49.07828860790673,6.187822146591126
HeroX,Enlèvement international,00:00-03:00,49.33242713285061,6.7467329843158375
Police,Atteinte aux biens,07h00-11h00,49.03191044691325,6.562164071844991
BAC,Prévention de cambriolage,21:00-04:30,49.353153831053234,6.150709027577417
SAMU,Crise d'épilepsie,09h00-12h00,49.07267315648952,6.6759182406860775
BAC,Lutte contre le trafic,09h00-12h00,49.18014860866906,6.186658984317298
SAMU,Allergie grave,21:00-00:00,48.99910987393903,6.872756710093624
Gendarmerie,Trafics en zone rurale,21:00-04:30,49.15607922343773,6.693643796396875
HeroZ,Piratage de systèmes vitaux,21:00-04:30,49.232137591261385,6.689073028551564
Police,Corruption,19h00-22h00,49.18595928027695,6.899136712254361
Police,Agression à l'arme blanche,09h00-12h00,49.0068634878098,6.033969495641389
HeroZ,Sauvetage en milieu contaminé,03:00-06:00,49.13975865184683,6.37217223256742
Gendarmerie,Intrusion avec effraction,00:00-03:00,49.30445942807599,6.523147806750377
Civil,Médiation familiale,03:00-06:00,49.21294401542863,6.322578179985714
Pompiers,Malaise,21:00-04:30,49.31183731900384,6.801339447124786
Police,Homicide,21:00-04:30,49.14083258045855,6.572023730793652
Civil,Problème de copropriété,07h00-11h00,49.34510471475858,6.009900030570738
SAMU,Electrocution,09h00-12h00,49.36215183198057,6.434842810379557
HeroX,Sauvetage d'otages,00:00-03:00,49.375787106054304,6.04192517220736
Police,Corruption,19h00-22h00,49.33820801968078,6.005207317366139
Police,Règlement de compte entre individus,07h00-11h00,49.2311721687003,6.405678519191273
Police,Tentative de meurtre,12h00-18h00,48.93519857018581,6.213805428998946
SAMU,Tentative de suicide,19h00-22h00,48.96352866462348,6.428722102191923
Gendarmerie,Agression à l'arme blanche,21:00-04:30,49.15460941931492,6.390735411558969
BAC,Délinquance urbaine,19h00-22h00,49.019478351493305,6.191847075274075
SAMU,Intoxication alimentaire,21:00-00:00,49.06941264821796,6.704229121548595
Pompiers,Incendie domestique,19h00-22h00,48.90171926805405,6.047532732408213
CRS,Trouble à l'ordre public,21:00-00:00,49.34442894546293,6.854014022985416
BAC,Prévention de cambriolage,03:00-06:00,49.18484624436708,6.445133983641063
CRS,Sécurisation de visite officielle,19h00-22h00,49.140492347625376,6.8930211759551305
HeroZ,Drones hostiles,03:00-06:00,49.01153193366492,6.707306575165588
HeroX,Enlèvement international,07h00-11h00,49.314003311802566,6.890108304385716
Douanes,Contrefaçon,07h00-11h00,49.00508939161645,6.831596627895867
Police,Trouble à l'ordre public,12h00-18h00,49.2565501570345,6.78704321642519
Gendarmerie,Braconnage,21:00-04:30,49.19265637872901,6.776131268780059
CRS,Contrôle de foule,12h00-18h00,48.919235521620806,6.111500303519889
Civil,Nuissance sonore,09h00-12h00,49.085539983921,6.179237178504186
SAMU,AVC,21:00-04:30,49.21963796014276,6.193956452712741
SAMU,Intoxication alimentaire,12h00-18h00,49.143185193376766,6.392775572696351
Civil,Plainte contre administration,03:00-06:00,48.980622179987904,6.764040806407149
Police,Viol,12h00-18h00,49.35727925361967,6.233395473378198
BAC,Port d'arme illégal,09h00-12h00,49.18734920910401,6.426081442716919
SAMU,Accouchement inopiné,19h00-22h00,49.01226391637649,6.867612626243552
HeroY,Surveillance de cible sensible,21:00-04:30,49.390786537562505,6.204621180794256
HeroY,Renseignement stratégique,21:00-00:00,49.37920882175408,6.291497442016334
Gendarmerie,Vol de voiture,03:00-06:00,48.94719547134367,6.495832091200756
BAC,Règlement de compte entre individus,00:00-03:00,48.95355936021413,6.237109453976674
Police,Conduite en état d'ivresse,21:00-04:30,49.31219142296575,6.344033550293296
SAMU,Electrocution,19h00-22h00,49.115143937356834,6.125699486827483
Police,Proxénétisme,12h00-18h00,49.06529321661084,6.828761191624158
Police,Trafics illicites,09h00-12h00,49.10517890086542,6.1591758133803
Police,Recherche de personne disparue,21:00-00:00,49.23938779630042,6.781628169668222
Police,Proxénétisme,07h00-11h00,48.901715934889936,6.0913363156738445
